Accession	Protein_id	Product_name	Note	Codon_start
AE006468	AAL21199.1	putative glycosyl transferase	similar to E. coli putative sugar transferase (AAC75314.1); Blastp hit to AAC75314.1 (322 aa), 87% identity in aa 1 - 318	1
AE006468	AAL21200.1	putative transformylase	hypothetical 73.6 Kda protein in ais-pmrD intergenic region. (SW:YFBG_SALTY)	1
AE006468	AAL21201.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC75316.1); Blastp hit to AAC75316.1 (296 aa), 73% identity in aa 1 - 295	1
AE006468	AAL21202.1	putative melittin resistance protein	PqaB; affects polymycin B resistance and lipopolysaccharide synthesis; similar to E. coli orf, hypothetical protein (AAC75317.1); Blastp hit to AAC75317.1 (550 aa), 71% identity in aa 1 - 550	1
AE006468	AAL21203.1	putative inner membrane protein	unknown (gi|2921424)	1
AE006468	AAL21204.1	putative inner membrane protein	similar to E. coli putative transport/receptor protein (AAC75318.1); Blastp hit to AAC75318.1 (222 aa), 68% identity in aa 95 - 216	1
AE006468	AAL21205.1	polymyxin resistance protein B	polymyxin b resistance protein PMRD. (SW:PMRD_SALTY)	1
AE006468	AAL21206.1	o-succinylbenzoate-CoA ligase	O-succinylbenzoic acid--coA ligase. (SW:MENE_SALTY)	1
AE006468	AAL21207.1	o-succinylbenzoyl-CoA synthase	similar to E. coli o-succinylbenzoyl-CoA synthase; conversion of chorismate to 2-o-succinylbenzoyl-CoA (AAC75321.1); Blastp hit to AAC75321.1 (320 aa), 88% identity in aa 1 - 320	1
AE006468	AAL21208.1	dihydroxynaphtoic acid synthetase	similar to E. coli dihydroxynaphtoic acid synthetase (AAC75322.1); Blastp hit to AAC75322.1 (285 aa), 96% identity in aa 1 - 285	1
AE006468	AAL21209.1	putative enzyme	similar to E. coli putative enzyme (AAC75323.1); Blastp hit to AAC75323.1 (252 aa), 76% identity in aa 1 - 251	1
AE006468	AAL21210.1	2-oxoglutarate decarboxylase	bifunctional; similar to E. coli 2-oxoglutarate decarboxylase; SHCHC synthase (AAC75324.1); Blastp hit to AAC75324.1 (556 aa), 91% identity in aa 1 - 556	1
AE006468	AAL21211.1	isochorismate synthase	menaquinone biosynthesis; similar to E. coli isochorismate hydroxymutase 2, menaquinone biosynthesis (AAC75325.1); Blastp hit to AAC75325.1 (356 aa), 78% identity in aa 1 - 356	1
AE006468	AAL21212.1	putative inner membrane protein	similar to E. coli orf, hypothetical protein (AAC75326.1); Blastp hit to AAC75326.1 (101 aa), 89% identity in aa 1 - 101	1
AE006468	AAL21213.1	putative acyltransferase	similar to E. coli orf, hypothetical protein (AAC75327.1); Blastp hit to AAC75327.1 (153 aa), 80% identity in aa 1 - 153	1
AE006468	AAL21214.1	putative metal-dependent hydrolase	similar to E. coli orf, hypothetical protein (AAC75328.1); Blastp hit to AAC75328.1 (311 aa), 80% identity in aa 7 - 311	1
AE006468	AAL21215.1	putative chemotaxis signal transduction protein	similar to E. coli positive regulator of CheA protein activity (AAC74957.1); Blastp hit to AAC74957.1 (167 aa), 25% identity in aa 18 - 151	1
AE006468	AAL21216.1	putative von Willebrand factor, vWF type A domain protein	similar to E. coli orf, hypothetical protein (AAC75330.1); Blastp hit to AAC75330.1 (575 aa), 45% identity in aa 22 - 190	1
AE006468	AAL21217.1	NADH dehydrogenase I chain N	similar to E. coli NADH dehydrogenase I chain N (AAC75336.1); Blastp hit to AAC75336.1 (425 aa), 95% identity in aa 1 - 425	1
AE006468	AAL21218.1	NADH dehydrogenase I chain M	similar to E. coli NADH dehydrogenase I chain M (AAC75337.1); Blastp hit to AAC75337.1 (509 aa), 96% identity in aa 1 - 509	1
AE006468	AAL21219.1	NADH dehydrogenase I chain L	similar to E. coli NADH dehydrogenase I chain L (AAC75338.1); Blastp hit to AAC75338.1 (613 aa), 94% identity in aa 1 - 613	1
AE006468	AAL21220.1	NADH dehydrogenase I chain K	similar to E. coli NADH dehydrogenase I chain K (AAC75339.1); Blastp hit to AAC75339.1 (100 aa), 99% identity in aa 1 - 100	1
AE006468	AAL21221.1	NADH dehydrogenase I chain J	similar to E. coli NADH dehydrogenase I chain J (AAC75340.1); Blastp hit to AAC75340.1 (184 aa), 96% identity in aa 1 - 184	1
AE006468	AAL21222.1	NADH dehydrogenase I chain I	similar to E. coli NADH dehydrogenase I chain I (AAC75341.1); Blastp hit to AAC75341.1 (180 aa), 99% identity in aa 1 - 180	1
AE006468	AAL21223.1	NADH dehydrogenase I chain H	nadh dehydrogenase I chain H. (SW:NUOH_SALTY)	1
AE006468	AAL21224.1	NADH dehydrogenase I chain G	nadh dehydrogenase I chain G. (SW:NUOG_SALTY)	1
AE006468	AAL21225.1	NADH dehydrogenase I chain F	nadh dehydrogenase I chain F. (SW:NUOF_SALTY)	1
AE006468	AAL21226.1	NADH dehydrogenase I chain E	nadh dehydrogenaseI i chain E. (SW:NUOE_SALTY)	1
AE006468	AAL21227.1	NADH dehydrogenase I chain C,D	nadh dehydrogenase I chain C/D. (SW:NUCD_SALTY)	1
AE006468	AAL21228.1	NADH dehydrogenase I chain B	similar to E. coli NADH dehydrogenase I chain B (AAC75347.1); Blastp hit to AAC75347.1 (220 aa), 99% identity in aa 1 - 220	1
AE006468	AAL21229.1	NADH dehydrogenase I chain A	similar to E. coli NADH dehydrogenase I chain A (AAC75348.1); Blastp hit to AAC75348.1 (147 aa), 97% identity in aa 1 - 147	1
AE006468	AAL21230.1	putative cytoplasmic protein	hypothetical protein	1
AE006468	AAL21231.1	LysR family NADH dehydrogenase transcriptional repressor	similar to E. coli NADH dehydrogenase transcriptional regulator, LysR family (AAC75349.1); Blastp hit to AAC75349.1 (312 aa), 86% identity in aa 1 - 312	1
AE006468	AAL21232.1	putative aminotransferase (ortho)	putative regulator; similar to E. coli putative aminotransferase (AAC75350.1); Blastp hit to AAC75350.1 (405 aa), 96% identity in aa 1 - 404	1
AE006468	AAL21233.1	putative hydrolase of HD superfamily	similar to E. coli putative alpha helix protein (AAC75351.1); Blastp hit to AAC75351.1 (199 aa), 91% identity in aa 1 - 199	1
AE006468	AAL21234.1	putative response regulator	similar to E. coli putative transport protein (AAC75352.1); Blastp hit to AAC75352.1 (610 aa), 90% identity in aa 1 - 610	1
AE006468	AAL21235.1	putative phosphatase	similar to E. coli putative phosphatase (AAC75353.1); Blastp hit to AAC75353.1 (222 aa), 86% identity in aa 1 - 221	1
AE006468	AAL21236.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC75354.1); Blastp hit to AAC75354.1 (170 aa), 95% identity in aa 7 - 170	1
AE006468	AAL21237.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC75355.1); Blastp hit to AAC75355.1 (151 aa), 95% identity in aa 1 - 151	1
AE006468	AAL21238.1	acetate kinase A	propionate kinase 2; similar to E. coli acetate kinase (AAC75356.1); Blastp hit to AAC75356.1 (400 aa), 97% identity in aa 1 - 400	1
AE006468	AAL21239.1	phosphotransacetylase	similar to E. coli phosphotransacetylase (AAC75357.1); Blastp hit to AAC75357.1 (714 aa), 96% identity in aa 1 - 714	1
AE006468	AAL21240.1	putative integral membrane protein	similar to E. coli putative S-transferase (AAC75358.1); Blastp hit to AAC75358.1 (513 aa), 91% identity in aa 8 - 513	1
AE006468	AAL21241.1	putative transketolase	similar to E. coli 1-deoxyxylulose-5-phosphate synthase; flavoprotein (AAC73523.1); Blastp hit to AAC73523.1 (620 aa), 26% identity in aa 323 - 619	1
AE006468	AAL21242.1	putative transketolase	similar to E. coli transketolase 1 isozyme (AAC75972.1); Blastp hit to AAC75972.1 (663 aa), 33% identity in aa 6 - 267	1
AE006468	AAL21243.1	putative inner membrane protein	similar to E. coli orf, hypothetical protein (AAC77150.1); Blastp hit to AAC77150.1 (484 aa), 27% identity in aa 30 - 483	1
AE006468	AAL21244.1	putative cytoplasmic protein		1
AE006468	AAL21245.1	putative phosphotransferase system	similar to E. coli putative PTS system enzyme II A component (AAC77152.1); Blastp hit to AAC77152.1 (154 aa), 41% identity in aa 12 - 149	1
AE006468	AAL21246.1	putative transcriptional regulator	similar to E. coli regulator of gluconate (gnt) operon (AAC76463.1); Blastp hit to AAC76463.1 (313 aa), 37% identity in aa 8 - 299	1
AE006468	AAL21247.1	putative NTP pyrophosphohydrolase	similar to E. coli putative regulator (AAC75359.1); Blastp hit to AAC75359.1 (180 aa), 92% identity in aa 1 - 180	1
AE006468	AAL21248.1	putative phosphoesterase	similar to E. coli orf, hypothetical protein (AAC75360.1); Blastp hit to AAC75360.1 (184 aa), 85% identity in aa 2 - 183	1
AE006468	AAL21249.1	putative glutathione-S-transferase	similar to E. coli orf, hypothetical protein (AAC75361.1); Blastp hit to AAC75361.1 (214 aa), 80% identity in aa 1 - 214	1
AE006468	AAL21250.1	putative glutathione S-transferase	similar to E. coli putative S-transferase (AAC75362.1); Blastp hit to AAC75362.1 (215 aa), 83% identity in aa 1 - 208	1
AE006468	AAL21251.1	putative sugar nucleotide epimerase	similar to E. coli putative sugar nucleotide epimerase (AAC75364.1); Blastp hit to AAC75364.1 (297 aa), 86% identity in aa 1 - 297	1
AE006468	AAL21252.1	histidine and lysine/arginine/ornithine transport protein	ABC superfamily (atp_bind); histidine transport ATP-binding protein HISP. (SW:HISP_SALTY)	1
AE006468	AAL21253.1	histidine and lysine/arginine/ornithine transport protein	ABC superfamily (membrane); histidine transport system permease protein HISM. (SW:HISM_SALTY)	1
AE006468	AAL21254.1	histidine and lysine/arginine/ornithine transport system	ABC superfamily (membrane); histidine transport system permease protein HISQ. (SW:HISQ_SALTY)	1
AE006468	AAL21255.1	histidine transport protein	ABC superfamily (bind_prot); histidine-binding periplasmic protein precursor (HBP). (SW:HISJ_SALTY)	1
AE006468	AAL21256.1	lysine/arginine/ornithine transport protein	ABC superfamily (bind_prot); lysine-arginine-ornithine-binding periplasmic protein precursor(LAO-binding protein). (SW:ARGT_SALTY)	1
AE006468	AAL21257.1	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	similar to E. coli 3-octaprenyl-4-hydroxybenzoate carboxy-lyase (AAC75371.1); Blastp hit to AAC75371.1 (189 aa), 91% identity in aa 1 - 189	1
AE006468	AAL21258.1	putative amino acid transporter	similar to E. coli putative amino acid/amine transport protein (AAC73363.1); Blastp hit to AAC73363.1 (475 aa), 36% identity in aa 9 - 463	1
AE006468	AAL21259.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC76406.1); Blastp hit to AAC76406.1 (387 aa), 27% identity in aa 33 - 293	1
AE006468	AAL21260.1	putative amino acid transporter	similar to E. coli acid sensitivity protein, putative transporter (AAC74565.1); Blastp hit to AAC74565.1 (511 aa), 25% identity in aa 15 - 479	1
AE006468	AAL21261.1	putative diaminopimelate decarboxylase	similar to E. coli diaminopimelate decarboxylase (AAC75877.1); Blastp hit to AAC75877.1 (420 aa), 27% identity in aa 182 - 419, 26% identity in aa 20 - 289	1
AE006468	AAL21262.1	putative regulatory protein	similar to E. coli response regulator of ato, ornithine decarboxylase antizyme (sensor ATOS) (AAC75280.1); Blastp hit to AAC75280.1 (461 aa), 39% identity in aa 122 - 456	1
AE006468	AAL21263.1	amidophosphoribosyltransferase	PRPP amidotransferase; similar to E. coli amidophosphoribosyltransferase = PRPP amidotransferase (AAC75372.1); Blastp hit to AAC75372.1 (505 aa), 96% identity in aa 1 - 505	1
AE006468	AAL21264.1	membrane protein required for colicin V production	similar to E. coli membrane protein required for colicin V production (AAC75373.1); Blastp hit to AAC75373.1 (162 aa), 96% identity in aa 1 - 161	1
AE006468	AAL21265.1	putative lipoprotein	similar to E. coli putative lipoprotein (AAC75374.1); Blastp hit to AAC75374.1 (211 aa), 82% identity in aa 1 - 211	1
AE006468	AAL21266.1	folylpolyglutamate synthase	multifunctional; contains formylTHF polyglutamate synthase activity; similar to E. coli dihydrofolate:folylpolyglutamate synthetase; dihydrofolate synthetase (AAC75375.1); Blastp hit to AAC75375.1 (422 aa), 87% identity in aa 4 - 422; dihydrofolate synthase	1
AE006468	AAL21267.1	acetylCoA carboxylase, beta subunit	similar to E. coli acetylCoA carboxylase, carboxytransferase component, beta subunit (AAC75376.1); Blastp hit to AAC75376.1 (304 aa), 98% identity in aa 1 - 304	1
AE006468	AAL21268.1	putative DedA family	similar to E. coli orf, hypothetical protein (AAC75377.1); Blastp hit to AAC75377.1 (219 aa), 96% identity in aa 1 - 219	1
AE006468	AAL21269.1	pseudouridylate synthase I	similar to E. coli pseudouridylate synthase I (AAC75378.1); Blastp hit to AAC75378.1 (270 aa), 96% identity in aa 1 - 270	1
AE006468	AAL21270.1	putative aspartate-semialdehyde dehydrogenase	similar to E. coli putative PTS system enzyme II A component (AAC75379.1); Blastp hit to AAC75379.1 (337 aa), 89% identity in aa 1 - 337	1
AE006468	AAL21271.1	erythronate-4-phosphate dehydrogenase	similar to E. coli erythronate-4-phosphate dehydrogenase (AAC75380.1); Blastp hit to AAC75380.1 (378 aa), 88% identity in aa 1 - 377	1
AE006468	AAL21272.1	cell division protein	Couples flagellar P- and L-ring assembly to flagellar morphogenesis; Flk (gi|1930001)	1
AE006468	AAL21273.1	putative transport protein	similar to E. coli putative transport protein (AAC75382.1); Blastp hit to AAC75382.1 (392 aa), 88% identity in aa 1 - 392	1
AE006468	AAL21274.1	putative cytoplasmic protein		1
AE006468	AAL21275.1	putatiave helix-turn-helix regulatory protein	similar to E. coli regulatory factor of maltose metabolism; similar to Ner repressor protein of phage Mu (AAC76220.1); Blastp hit to AAC76220.1 (92 aa), 50% identity in aa 1 - 73	1
AE006468	AAL21276.1	putative cytoplasmic protein		1
AE006468	AAL21277.1	putative periplasmic protein		1
AE006468	AAL21278.1	putative inner membrane protein		1
AE006468	AAL21279.1	3-oxoacyl-[acyl-carrier-protein] synthase I	similar to E. coli 3-oxoacyl-[acyl-carrier-protein] synthase I (AAC75383.1); Blastp hit to AAC75383.1 (406 aa), 96% identity in aa 1 - 404	1
AE006468	AAL21280.1	putative peptidase	similar to E. coli putative peptidase (AAC75384.1); Blastp hit to AAC75384.1 (688 aa), 79% identity in aa 1 - 686	1
AE006468	AAL21281.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC75385.1); Blastp hit to AAC75385.1 (92 aa), 85% identity in aa 1 - 91	1
AE006468	AAL21282.1	putative cytoplasmic protein	similar to E. coli putative transporting ATPase (AAC75386.1); Blastp hit to AAC75386.1 (182 aa), 92% identity in aa 1 - 182	1
AE006468	AAL21283.1	putative permease	similar to E. coli putative structural protein (AAC75387.1); Blastp hit to AAC75387.1 (269 aa), 90% identity in aa 1 - 269	1
AE006468	AAL21284.1	penicillin-insensitive murein DD-endopeptidase	similar to E. coli murein DD-endopeptidase, penicillin-insensitive (AAC75388.1); Blastp hit to AAC75388.1 (274 aa), 89% identity in aa 1 - 274	1
AE006468	AAL21285.1	chorismate synthase	similar to E. coli chorismate synthase (AAC75389.1); Blastp hit to AAC75389.1 (361 aa), 95% identity in aa 1 - 361	1
AE006468	AAL21286.1	putative methylase	similar to E. coli putative adenine-specific methylase (AAC75390.1); Blastp hit to AAC75390.1 (421 aa), 94% identity in aa 112 - 421	1
AE006468	AAL21287.1	putative Smr domain containing protein	similar to E. coli orf, hypothetical protein (AAC75391.1); Blastp hit to AAC75391.1 (183 aa), 93% identity in aa 1 - 183	1
AE006468	AAL21288.1	phosphohistidine phosphatase	similar to E. coli orf, hypothetical protein (AAC75400.1); Blastp hit to AAC75400.1 (161 aa), 89% identity in aa 1 - 161	1
AE006468	AAL21289.1	putative dehydrogenase	similar to E. coli putative enzyme (AAC75401.1); Blastp hit to AAC75401.1 (714 aa), 86% identity in aa 1 - 712	1
AE006468	AAL21290.2	putative acetyl-CoA acetyltransferase	similar to E. coli putative acyltransferase (AAC75402.1); Blastp hit to AAC75402.1 (436 aa), 93% identity in aa 1 - 436	1
AE006468	AAL21291.1	putative cytoplasmic protein	similar to E. coli orf, hypothetical protein (AAC75403.1); Blastp hit to AAC75403.1 (102 aa), 93% identity in aa 9 - 102	1
AE006468	AAL21292.1	transport of long-chain fatty acids	sensitivity to phage T2; similar to E. coli transport of long-chain fatty acids; sensitivity to phage T2 (AAC75404.1); Blastp hit to AAC75404.1 (448 aa), 91% identity in aa 1 - 448	1
AE006468	AAL21293.1	lipoprotein precursor	similar to E. coli lipoprotein precursor (AAC75406.1); Blastp hit to AAC75406.1 (251 aa), 94% identity in aa 1 - 251	1
AE006468	AAL21294.1	putative transport	similar to E. coli putative transport (AAC75407.1); Blastp hit to AAC75407.1 (310 aa), 87% identity in aa 1 - 304	1
AE006468	AAL21295.1	outer membrane protein E	phosphoglycerate transport; outer membrane protease E precursor. (SW:PGTE_SALTY)	1
AE006468	AAL21296.1	activator protein	phosphoglycerate transport; phosphoglycerate transport system transcriptional regulatory protein PGTA. (SW:PGTA_SALTY)	1
AE006468	AAL21297.1	protein for signal transmission	phosphoglycerate transport; phosphoglycerate transport system sensor protein PGTB. (SW:PGTB_SALTY)	1
AE006468	AAL21298.1	protein for signal transmission	phosphoglycerate transport; phosphoglycerate transport regulatory protein PGTC precursor. (SW:PGTC_SALTY)	1
AE006468	AAL21299.1	transporter protein	phosphoglycerate transport; phosphoglycerate transporter protein. (SW:PGTP_SALTY)	1
AE006468	AAL21300.1	putative inner membrane protein	similar to E. coli orf, hypothetical protein (AAC75436.1); Blastp hit to AAC75436.1 (80 aa), 67% identity in aa 1 - 80	1
