ICTV_ID	Isolate_ID	Exemplar_Additional	Accession_Index	Segment_Name	Accession	Start_Loc	End_Loc	Sort	Isolate_Sort	Original_GENBANK_Accessions	Errors	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	Virus_Names
ICTV19951998	VMR1008461	E	11	Seg11	AF418304			8658	1	Seg1: AF418294; Seg2: AF418295; Seg3: AF418296; Seg4: AF418297; Seg5: AF418298; Seg6: AF418299; Seg7: AF418300; Seg8: AF418301; Seg9: AF418302; Seg10: AF418303; Seg11: AF418304		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus salmonis	chum salmon reovirus; aquareovirus A
ICTV19951998	VMR1012712	A	1	Seg2	AF450318			8658	2	Seg2: AF450318; Seg3: AF450319; Seg4: AF450320; Seg8: AF450321; Seg10: AF450322		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus salmonis	striped bass reovirus; aquareovirus A
ICTV19951998	VMR1012712	A	2	Seg3	AF450319			8658	2	Seg2: AF450318; Seg3: AF450319; Seg4: AF450320; Seg8: AF450321; Seg10: AF450322		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus salmonis	striped bass reovirus; aquareovirus A
ICTV19951998	VMR1012712	A	3	Seg4	AF450320			8658	2	Seg2: AF450318; Seg3: AF450319; Seg4: AF450320; Seg8: AF450321; Seg10: AF450322		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus salmonis	striped bass reovirus; aquareovirus A
ICTV19951998	VMR1012712	A	4	Seg8	AF450321			8658	2	Seg2: AF450318; Seg3: AF450319; Seg4: AF450320; Seg8: AF450321; Seg10: AF450322		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus salmonis	striped bass reovirus; aquareovirus A
ICTV19951998	VMR1012712	A	5	Seg10	AF450322			8658	2	Seg2: AF450318; Seg3: AF450319; Seg4: AF450320; Seg8: AF450321; Seg10: AF450322		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus salmonis	striped bass reovirus; aquareovirus A
ICTV19952001	VMR1008465	E	1	L1	HM989930			8659	1	L1: HM989930; L2: HM989931; L3: HM989932; M4: HM989933; M5: HM989934; M6: HM989935; S7: HM989936; S8: HM989937; S9: HM989938; S10: HM989939; S11: HM989940		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus scophthalmi	Scophthalmus maximus reovirus; aquareovirus E
ICTV19952001	VMR1008465	E	2	L2	HM989931			8659	1	L1: HM989930; L2: HM989931; L3: HM989932; M4: HM989933; M5: HM989934; M6: HM989935; S7: HM989936; S8: HM989937; S9: HM989938; S10: HM989939; S11: HM989940		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus scophthalmi	Scophthalmus maximus reovirus; aquareovirus E
ICTV19952001	VMR1008465	E	3	L3	HM989932			8659	1	L1: HM989930; L2: HM989931; L3: HM989932; M4: HM989933; M5: HM989934; M6: HM989935; S7: HM989936; S8: HM989937; S9: HM989938; S10: HM989939; S11: HM989940		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus scophthalmi	Scophthalmus maximus reovirus; aquareovirus E
ICTV19952001	VMR1008465	E	4	M4	HM989933			8659	1	L1: HM989930; L2: HM989931; L3: HM989932; M4: HM989933; M5: HM989934; M6: HM989935; S7: HM989936; S8: HM989937; S9: HM989938; S10: HM989939; S11: HM989940		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus scophthalmi	Scophthalmus maximus reovirus; aquareovirus E
ICTV19952001	VMR1008465	E	5	M5	HM989934			8659	1	L1: HM989930; L2: HM989931; L3: HM989932; M4: HM989933; M5: HM989934; M6: HM989935; S7: HM989936; S8: HM989937; S9: HM989938; S10: HM989939; S11: HM989940		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus scophthalmi	Scophthalmus maximus reovirus; aquareovirus E
ICTV19952001	VMR1008465	E	6	M6	HM989935			8659	1	L1: HM989930; L2: HM989931; L3: HM989932; M4: HM989933; M5: HM989934; M6: HM989935; S7: HM989936; S8: HM989937; S9: HM989938; S10: HM989939; S11: HM989940		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus scophthalmi	Scophthalmus maximus reovirus; aquareovirus E
ICTV19952001	VMR1008465	E	7	S7	HM989936			8659	1	L1: HM989930; L2: HM989931; L3: HM989932; M4: HM989933; M5: HM989934; M6: HM989935; S7: HM989936; S8: HM989937; S9: HM989938; S10: HM989939; S11: HM989940		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus scophthalmi	Scophthalmus maximus reovirus; aquareovirus E
ICTV19952001	VMR1008465	E	8	S8	HM989937			8659	1	L1: HM989930; L2: HM989931; L3: HM989932; M4: HM989933; M5: HM989934; M6: HM989935; S7: HM989936; S8: HM989937; S9: HM989938; S10: HM989939; S11: HM989940		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus scophthalmi	Scophthalmus maximus reovirus; aquareovirus E
ICTV19952001	VMR1008465	E	9	S9	HM989938			8659	1	L1: HM989930; L2: HM989931; L3: HM989932; M4: HM989933; M5: HM989934; M6: HM989935; S7: HM989936; S8: HM989937; S9: HM989938; S10: HM989939; S11: HM989940		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus scophthalmi	Scophthalmus maximus reovirus; aquareovirus E
ICTV19952001	VMR1008465	E	10	S10	HM989939			8659	1	L1: HM989930; L2: HM989931; L3: HM989932; M4: HM989933; M5: HM989934; M6: HM989935; S7: HM989936; S8: HM989937; S9: HM989938; S10: HM989939; S11: HM989940		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus scophthalmi	Scophthalmus maximus reovirus; aquareovirus E
ICTV19952001	VMR1008465	E	11	S11	HM989940			8659	1	L1: HM989930; L2: HM989931; L3: HM989932; M4: HM989933; M5: HM989934; M6: HM989935; S7: HM989936; S8: HM989937; S9: HM989938; S10: HM989939; S11: HM989940		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Aquareovirus		Aquareovirus scophthalmi	Scophthalmus maximus reovirus; aquareovirus E
ICTV19991541	VMR1008468	E	1	Seg1	AF133428			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19991541	VMR1008468	E	2	Seg2	AF139758			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19991541	VMR1008468	E	3	Seg3	AF139759			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19991541	VMR1008468	E	4	Seg4	AF139760			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19991541	VMR1008468	E	5	Seg5	AF139761			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19991541	VMR1008468	E	6	Seg6	AF139762			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19991541	VMR1008468	E	7	Seg7	AF139763			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19991541	VMR1008468	E	8	Seg8	AF139764			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19991541	VMR1008468	E	9	Seg9	AF000720			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19991541	VMR1008468	E	10	Seg10	AF139765			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19991541	VMR1008468	E	11	Seg11	U72694			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19991541	VMR1008468	E	12	Seg12	U53227			8660	1	Seg1: AF133428; Seg2: AF139758; Seg3: AF139759; Seg4: AF139760; Seg5: AF139761; Seg6: AF139762; Seg7: AF139763; Seg8: AF139764; Seg9: AF000720; Seg10: AF139765; Seg11: U72694; Seg12: U53227		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus dermacentoris	Colorado tick fever virus
ICTV19911384	VMR1008469	E	1	Seg1	AF282467			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV19911384	VMR1008469	E	2	Seg2	AF282468			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV19911384	VMR1008469	E	3	Seg3	AF282469			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV19911384	VMR1008469	E	4	Seg4	AF282470			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV19911384	VMR1008469	E	5	Seg5	AF282471			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV19911384	VMR1008469	E	6	Seg6	AF282472			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV19911384	VMR1008469	E	7	Seg7	AF282473			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV19911384	VMR1008469	E	8	Seg8	AF282474			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV19911384	VMR1008469	E	9	Seg9	AF282475			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV19911384	VMR1008469	E	10	Seg10	AF282476			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV19911384	VMR1008469	E	11	Seg11	AF282477			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV19911384	VMR1008469	E	12	Seg12	AF282478			8661	1	Seg1: AF282467; Seg2: AF282468; Seg3: AF282469; Seg4: AF282470; Seg5: AF282471; Seg6: AF282472; Seg7: AF282473; Seg8: AF282474; Seg9: AF282475; Seg10: AF282476; Seg11: AF282477; Seg12: AF282478		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus ixodis	Eyach virus
ICTV201907654	VMR1008470	E	1	Seg1	MH327935			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907654	VMR1008470	E	2	Seg2	MH327936			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907654	VMR1008470	E	3	Seg3	MH327937			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907654	VMR1008470	E	4	Seg4	MH327938			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907654	VMR1008470	E	5	Seg5	MH327939			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907654	VMR1008470	E	6	Seg6	MH327940			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907654	VMR1008470	E	7	Seg7	MH327941			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907654	VMR1008470	E	8	Seg8	MH327942			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907654	VMR1008470	E	9	Seg9	MH327943			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907654	VMR1008470	E	10	Seg10	MH327944			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907654	VMR1008470	E	11	Seg11	MH327945			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907654	VMR1008470	E	12	Seg12	MH327946			8662	1	Seg1: MH327935; Seg2: MH327936; Seg3: MH327937; Seg4: MH327938; Seg5: MH327939; Seg6: MH327940; Seg7: MH327941; Seg8: MH327942; Seg9: MH327943; Seg10: MH327944; Seg11: MH327945; Seg12: MH327946		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus kundalense	Kundal virus
ICTV201907655	VMR1008471	E	1	Seg1	KX989543			8663	1	Seg1: KX989543; Seg2: KX989544; Seg3: KX989545; Seg4-1: MF511051; Seg4-2: MF511052; Seg5: MF511053; Seg8: MF511054; Seg9: KX989546; Seg10: MF511055; Seg11: MF511056		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus taiense	Taï Forest reovirus
ICTV201907655	VMR1008471	E	2	Seg2	KX989544			8663	1	Seg1: KX989543; Seg2: KX989544; Seg3: KX989545; Seg4-1: MF511051; Seg4-2: MF511052; Seg5: MF511053; Seg8: MF511054; Seg9: KX989546; Seg10: MF511055; Seg11: MF511056		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus taiense	Taï Forest reovirus
ICTV201907655	VMR1008471	E	3	Seg3	KX989545			8663	1	Seg1: KX989543; Seg2: KX989544; Seg3: KX989545; Seg4-1: MF511051; Seg4-2: MF511052; Seg5: MF511053; Seg8: MF511054; Seg9: KX989546; Seg10: MF511055; Seg11: MF511056		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus taiense	Taï Forest reovirus
ICTV201907655	VMR1008471	E	4	Seg4-1	MF511051			8663	1	Seg1: KX989543; Seg2: KX989544; Seg3: KX989545; Seg4-1: MF511051; Seg4-2: MF511052; Seg5: MF511053; Seg8: MF511054; Seg9: KX989546; Seg10: MF511055; Seg11: MF511056		Riboviria		Orthornavirae		Duplornaviricota		Resentoviricetes		Reovirales		Spinareoviridae		Coltivirus		Coltivirus taiense	Taï Forest reovirus
